customer_id,gender,education,marital_status,age
7677,F,unknown,married,48
7678,F,high school,married,23
7679,F,university,single,26
7680,F,high school,single,41
7681,M,university,married,49
7682,F,university,others,64
7683,M,high school,married,48
7684,F,university,single,40
7685,M,graduate school,single,30
7686,F,graduate school,married,37
7687,F,university,single,28
7688,F,graduate school,married,46
7689,M,university,single,47
7690,M,university,married,35
7691,M,university,single,31
7692,F,university,married,25
7693,M,university,married,45
7694,F,university,married,39
7695,M,graduate school,single,29
7696,F,graduate school,single,27
7697,F,graduate school,married,36
7698,F,graduate school,single,32
7699,F,high school,single,31
7700,F,high school,single,23
7701,M,graduate school,single,33
7702,F,graduate school,married,31
7703,M,high school,single,38
7704,F,high school,single,53
7705,M,graduate school,single,38
7706,F,graduate school,single,25
7707,M,graduate school,single,25
7708,M,university,married,37
7709,F,university,married,50
7710,M,high school,married,47
7711,M,university,single,31
7712,M,graduate school,single,23
7713,M,university,married,34
7714,M,university,married,34
7715,M,university,single,30
7716,M,graduate school,single,33
7717,F,university,married,43
7718,M,graduate school,married,35
7719,F,university,married,30
7720,F,graduate school,single,25
7721,F,graduate school,single,23
7722,F,graduate school,married,33
7723,F,graduate school,married,31
7724,M,university,married,37
7725,F,graduate school,single,23
7726,M,university,married,41
7727,M,graduate school,single,30
7728,F,graduate school,married,49
7729,F,graduate school,married,35
7730,M,high school,married,44
7731,F,high school,married,53
7732,F,unknown,married,23
7733,M,university,single,23
7734,M,graduate school,single,29
7735,F,university,married,52
7736,F,graduate school,single,28
7737,M,university,single,24
7738,F,graduate school,married,41
7739,F,university,single,24
7740,M,graduate school,single,33
7741,M,graduate school,married,48
7742,M,university,single,22
7743,F,university,single,28
7744,F,university,married,42
7745,F,graduate school,single,24
7746,M,university,married,54
7747,F,graduate school,married,31
7748,M,graduate school,married,54
7749,F,university,married,41
7750,M,high school,married,44
7751,F,university,single,22
7752,F,university,others,40
7753,M,high school,single,44
7754,M,university,married,44
7755,M,university,single,22
7756,F,university,single,29
7757,F,graduate school,single,29
7758,M,university,married,40
7759,M,graduate school,single,32
7760,M,university,single,33
7761,M,high school,married,38
7762,M,graduate school,single,31
7763,M,university,single,23
7764,F,university,single,26
7765,F,graduate school,single,31
7766,F,university,married,40
7767,M,university,single,24
7768,M,graduate school,single,29
7769,F,university,married,27
7770,F,university,single,37
7771,M,university,single,25
7772,M,university,single,30
7773,M,university,single,42
7774,F,high school,married,44
7775,M,graduate school,single,28
7776,F,university,single,23
7777,F,university,married,46
7778,M,university,married,34
7779,M,graduate school,married,45
7780,F,graduate school,single,24
7781,F,university,married,28
7782,M,university,single,32
7783,M,university,single,27
7784,F,university,single,26
7785,M,university,single,46
7786,M,high school,others,48
7787,F,university,single,25
7788,M,high school,single,49
7789,M,graduate school,married,49
7790,F,university,single,26
7791,F,graduate school,married,32
7792,F,university,married,44
7793,F,university,married,22
7794,F,university,single,26
7795,F,university,single,36
7796,F,graduate school,married,38
7797,M,university,single,22
7798,F,others,single,47
7799,M,university,married,25
7800,F,university,single,22
7801,F,graduate school,single,39
7802,F,graduate school,single,42
7803,F,university,single,31
7804,F,university,married,36
7805,F,university,married,33
7806,M,graduate school,single,29
7807,M,high school,single,26
7808,M,graduate school,married,42
7809,M,high school,single,29
7810,F,high school,married,40
7811,M,university,married,53
7812,F,university,married,48
7813,F,university,married,43
7814,F,graduate school,single,31
7815,F,university,married,27
7816,M,graduate school,single,29
7817,F,high school,married,51
7818,M,university,single,27
7819,M,high school,married,38
7820,M,university,single,28
7821,M,graduate school,single,36
7822,M,university,single,48
7823,F,university,single,25
7824,M,university,single,46
7825,M,university,single,41
7826,F,graduate school,single,32
7827,M,university,married,31
7828,F,university,married,25
7829,M,university,single,26
7830,M,university,married,29
7831,M,university,married,34
7832,F,graduate school,married,39
7833,F,university,single,30
7834,M,university,single,26
7835,M,graduate school,single,27
7836,F,graduate school,single,26
7837,M,university,single,23
7838,F,high school,single,27
7839,M,graduate school,married,46
7840,F,university,single,27
7841,F,high school,single,23
7842,F,university,single,34
7843,F,graduate school,single,25
7844,M,university,married,28
7845,F,university,married,36
7846,M,university,married,39
7847,M,university,single,24
7848,M,graduate school,married,25
7849,F,graduate school,single,27
7850,F,university,married,28
7851,F,university,married,25
7852,M,graduate school,married,51
7853,M,graduate school,single,28
7854,M,high school,single,27
7855,F,graduate school,single,35
7856,F,university,single,22
7857,F,graduate school,single,25
7858,F,graduate school,single,31
7859,M,university,single,30
7860,F,university,single,21
7861,M,university,single,25
7862,F,high school,single,28
7863,M,university,married,37
7864,M,graduate school,married,37
7865,F,university,single,38
7866,M,university,single,26
7867,F,graduate school,single,28
7868,F,university,single,44
7869,F,university,single,28
7870,F,high school,married,47
7871,M,graduate school,single,26
7872,F,university,married,45
7873,F,graduate school,married,25
7874,F,university,married,34
7875,F,university,single,42
7876,F,graduate school,married,51
7877,F,university,single,24
7878,F,graduate school,married,36
7879,M,university,single,29
7880,F,university,married,44
7881,F,university,single,24
7882,F,graduate school,married,42
7883,M,university,single,33
7884,M,university,married,30
7885,M,university,single,33
7886,F,graduate school,single,24
7887,M,graduate school,single,34
7888,M,university,married,29
7889,F,graduate school,single,29
7890,M,university,married,33
7891,M,graduate school,married,31
7892,M,others,married,52
7893,F,university,single,23
7894,F,university,single,23
7895,F,high school,married,44
7896,F,university,married,27
7897,M,graduate school,single,41
7898,M,graduate school,single,29
7899,F,university,married,47
7900,F,high school,married,53
7901,F,university,married,40
7902,F,university,married,29
7903,F,university,married,40
7904,F,university,single,36
7905,F,graduate school,married,50
7906,F,graduate school,married,35
7907,F,university,single,22
7908,M,university,single,29
7909,F,graduate school,married,48
7910,F,high school,single,55
7911,F,graduate school,single,45
7912,F,university,married,49
7913,F,graduate school,single,27
7914,F,graduate school,single,29
7915,F,graduate school,single,37
7916,M,graduate school,single,29
7917,F,university,single,35
7918,M,high school,single,25
7919,M,graduate school,single,25
7920,F,university,single,24
7921,M,graduate school,single,37
7922,M,university,married,24
7923,M,graduate school,single,30
7924,F,high school,single,53
7925,F,university,single,26
7926,M,university,single,36
7927,M,graduate school,single,30
7928,F,high school,married,50
7929,F,graduate school,single,29
7930,F,university,married,35
7931,F,university,married,47
7932,F,university,single,22
7933,M,graduate school,married,70
7934,F,university,married,26
7935,F,university,single,28
7936,F,university,single,24
7937,F,graduate school,single,29
7938,F,graduate school,single,25
7939,M,university,single,35
7940,M,university,single,24
7941,M,high school,,50
7942,F,university,married,36
7943,F,graduate school,married,38
7944,F,university,married,45
7945,F,university,single,29
7946,F,university,married,37
7947,F,university,married,50
7948,F,university,married,48
7949,M,university,single,39
7950,M,high school,single,48
7951,F,high school,married,53
7952,F,high school,single,35
7953,M,university,single,30
7954,M,graduate school,married,42
7955,M,graduate school,married,62
7956,F,high school,,27
7957,F,university,single,23
7958,M,graduate school,single,29
7959,F,university,single,33
7960,F,university,married,58
7961,F,graduate school,single,26
7962,M,university,single,25
7963,M,university,married,34
7964,M,high school,married,46
7965,F,university,single,34
7966,M,university,married,27
7967,F,university,single,24
7968,F,university,single,23
7969,M,high school,married,45
7970,F,high school,married,56
7971,M,graduate school,single,26
7972,M,university,married,40
7973,F,university,single,30
7974,M,high school,single,34
7975,M,university,single,25
7976,F,high school,single,33
7977,F,university,married,29
7978,F,graduate school,single,25
7979,F,university,married,36
7980,M,graduate school,single,32
7981,F,graduate school,single,33
7982,F,graduate school,married,40
7983,M,graduate school,single,38
7984,F,graduate school,single,28
7985,F,high school,single,21
7986,F,graduate school,single,32
7987,M,graduate school,married,54
7988,F,university,single,24
7989,F,university,single,27
7990,F,graduate school,single,43
7991,M,high school,single,52
7992,F,high school,married,38
7993,F,university,single,23
7994,F,high school,married,30
7995,F,university,single,23
7996,F,university,single,38
7997,M,graduate school,married,30
7998,F,university,single,38
7999,F,graduate school,married,34
8000,M,graduate school,single,36
8001,M,university,married,62
8002,F,university,married,26
8003,M,graduate school,married,43
8004,M,university,single,30
8005,M,university,married,42
8006,F,university,married,32
8007,F,university,single,27
8008,F,graduate school,single,29
8009,F,graduate school,single,25
8010,M,graduate school,single,28
8011,F,high school,married,28
8012,M,graduate school,single,32
8013,M,graduate school,married,55
8014,F,graduate school,single,22
8015,F,graduate school,married,36
8016,F,graduate school,single,26
8017,M,university,married,40
8018,F,university,single,28
8019,F,university,single,25
8020,M,high school,married,61
